"Date","Volts(V)","Current(A)","Temperature(°C)","State Of Charge(%)"
"2021-08-16 08:00:00",53.84,14.99,20,41
"2021-08-16 08:01:00",53.952,16.53,20,42
"2021-08-16 08:02:00",54.048,17.576,20,42
"2021-08-16 08:03:00",54.112,18.52,21,43
"2021-08-16 08:04:00",54.176,19.597,21,43
"2021-08-16 08:05:00",54.192,20.246,21,44
"2021-08-16 08:06:00",54.24,21.633,21,45
"2021-08-16 08:07:00",54.224,21.787,21,45
"2021-08-16 08:08:00",54.256,22.883,21,46
"2021-08-16 08:09:00",54.336,23.871,21,47
"2021-08-16 08:10:00",54.432,24.851,22,48
"2021-08-16 08:11:00",54.512,25.844,22,48
"2021-08-16 08:12:00",54.544,26.615,22,49
"2021-08-16 08:13:00",54.592,27.734,22,51
"2021-08-16 08:14:00",54.576,28.604,23,51
"2021-08-16 08:15:00",54.608,28.939,23,52
"2021-08-16 08:16:00",54.656,29.21,23,53
"2021-08-16 08:17:00",54.736,29.545,23,54
"2021-08-16 08:18:00",54.768,29.784,23,55
"2021-08-16 08:19:00",54.768,29.971,24,56
"2021-08-16 08:20:00",54.784,30.249,24,57
"2021-08-16 08:21:00",54.784,30.49,24,58
"2021-08-16 08:22:00",54.752,30.714,24,59
"2021-08-16 08:23:00",54.8,31.064,25,60
"2021-08-16 08:24:00",54.848,31.119,25,61
"2021-08-16 08:25:00",54.896,31.501,25,62
"2021-08-16 08:26:00",54.928,31.693,25,63
"2021-08-16 08:27:00",54.928,31.794,26,64
"2021-08-16 08:28:00",54.928,32.052,26,65
"2021-08-16 08:29:00",54.88,31.684,26,66
"2021-08-16 08:30:00",54.896,31.896,26,67
"2021-08-16 08:31:00",54.976,32.077,26,68
"2021-08-16 08:32:00",55.024,32.092,27,69
"2021-08-16 08:33:00",55.04,32.243,27,70
"2021-08-16 08:34:00",55.056,32.314,27,71
"2021-08-16 08:35:00",55.056,32.616,27,72
"2021-08-16 08:36:00",55.056,32.806,27,73
"2021-08-16 08:37:00",54.96,31.859,27,74
"2021-08-16 08:38:00",55.04,32.177,28,75
"2021-08-16 08:39:00",55.12,32.38,28,76
"2021-08-16 08:40:00",55.184,32.526,28,77
"2021-08-16 08:41:00",55.216,32.661,28,78
"2021-08-16 08:42:00",55.2,32.884,28,79
"2021-08-16 08:43:00",55.184,33.112,28,80
"2021-08-16 08:44:00",55.152,33.416,29,81
"2021-08-16 08:45:00",55.248,33.718,29,82
"2021-08-16 08:46:00",55.344,33.996,29,83
"2021-08-16 08:47:00",55.44,34.365,29,84
"2021-08-16 08:48:00",55.488,34.594,29,85
"2021-08-16 08:49:00",55.504,34.866,29,86
"2021-08-16 08:50:00",55.504,35.098,30,87
"2021-08-16 08:51:00",55.504,34.59,30,88
"2021-08-16 08:52:00",55.52,32.961,30,89
"2021-08-16 08:53:00",55.568,32.139,30,91
"2021-08-16 08:54:00",55.6,31.826,30,92
"2021-08-16 08:55:00",55.616,30.1,31,93
"2021-08-16 08:56:00",55.616,28.866,31,94
"2021-08-16 08:57:00",55.504,26.813,31,95
"2021-08-16 08:58:00",55.504,25.578,31,96
"2021-08-16 08:59:00",55.392,21.559,31,96
"2021-08-16 09:00:00",55.392,20.374,31,97
"2021-08-16 09:01:00",55.536,19.625,31,98
"2021-08-16 09:02:00",55.536,17.774,31,98
"2021-08-16 09:03:00",55.52,15.812,31,99
"2021-08-16 09:04:00",55.44,12.818,31,99
"2021-08-16 09:05:00",55.024,11.552,31,100
"2021-08-16 09:06:00",55.04,7.462,31,100
"2021-08-16 09:07:00",55.312,6.952,31,100
"2021-08-16 09:08:00",55.44,5.566,31,100
"2021-08-16 09:09:00",55.408,3.975,31,100
"2021-08-16 09:10:00",55.152,3.481,31,100
"2021-08-16 09:11:00",55.104,3.66,31,100
"2021-08-16 09:12:00",55.136,3.408,31,100
"2021-08-16 09:13:00",55.168,2.468,31,100
"2021-08-16 09:14:00",55.184,2.229,31,100
"2021-08-16 09:15:00",55.2,1.98,31,100
"2021-08-16 09:16:00",54.752,-3.176,31,99
"2021-08-16 09:17:00",54.272,-3.207,31,99
"2021-08-16 09:18:00",53.936,-3.212,31,99
"2021-08-16 09:19:00",53.712,-3.243,31,99
"2021-08-16 09:20:00",53.616,-3.219,31,99
"2021-08-16 09:21:00",53.552,-1.554,31,99
"2021-08-16 09:22:00",53.488,-0.747,31,99
"2021-08-16 09:23:00",53.52,-0.364,31,99
"2021-08-16 09:24:00",53.504,-0.175,31,99
"2021-08-16 09:25:00",53.488,-0.055,31,99
"2021-08-16 09:26:00",53.488,0.029,31,99
"2021-08-16 09:27:00",53.488,0.08,31,99
"2021-08-16 09:28:00",53.488,0.104,30,99
"2021-08-16 09:29:00",53.504,0.096,30,99
"2021-08-16 09:30:00",53.504,0.12,30,99
"2021-08-16 09:31:00",53.488,0.102,30,99
"2021-08-16 09:32:00",53.488,0.131,30,99
"2021-08-16 09:33:00",53.488,0.154,30,99
"2021-08-16 09:34:00",53.488,0.155,30,99
"2021-08-16 09:35:00",53.488,0.156,30,99
"2021-08-16 09:36:00",53.488,0.145,30,99
"2021-08-16 09:37:00",53.488,0.119,30,99
"2021-08-16 09:38:00",53.488,0.139,30,99
"2021-08-16 09:39:00",53.488,0.135,30,99
"2021-08-16 09:40:00",53.488,0.155,30,99
"2021-08-16 09:41:00",53.456,0.163,30,99
"2021-08-16 09:42:00",53.488,0.151,30,99
"2021-08-16 09:43:00",53.488,0.135,30,99
"2021-08-16 09:44:00",53.488,0.119,30,99
"2021-08-16 09:45:00",53.488,0.135,30,99
"2021-08-16 09:46:00",53.488,0.142,30,99
"2021-08-16 09:47:00",53.488,0.139,30,99
"2021-08-16 09:48:00",53.488,0.153,30,99
"2021-08-16 09:49:00",53.488,0.154,30,99
"2021-08-16 09:50:00",53.488,0.141,30,99
"2021-08-16 09:51:00",53.472,0.123,29,99
"2021-08-16 09:52:00",53.472,0.124,29,99
"2021-08-16 09:53:00",53.472,0.128,29,99
"2021-08-16 09:54:00",53.472,0.139,29,99
"2021-08-16 09:55:00",53.472,0.154,29,99
"2021-08-16 09:56:00",53.472,0.141,29,99
"2021-08-16 09:57:00",53.488,0.122,29,99
"2021-08-16 09:58:00",53.488,0.157,29,99
"2021-08-16 09:59:00",53.488,0.139,29,99
"2021-08-16 10:00:00",53.488,0.14,29,100
"2021-08-16 10:01:00",53.488,0.147,29,100
"2021-08-16 10:02:00",53.488,0.145,29,100
"2021-08-16 10:03:00",53.488,0.129,29,100
"2021-08-16 10:04:00",53.488,0.118,29,100
"2021-08-16 10:05:00",53.488,0.122,29,100
"2021-08-16 10:06:00",53.488,0.115,29,100
"2021-08-16 10:07:00",53.488,0.114,29,100
"2021-08-16 10:08:00",53.488,0.129,29,100
"2021-08-16 10:09:00",53.488,0.134,29,100
"2021-08-16 10:10:00",53.488,0.128,29,100
"2021-08-16 10:11:00",53.488,0.119,29,100
"2021-08-16 10:12:00",53.488,0.109,29,100
"2021-08-16 10:13:00",53.488,0.111,29,100
"2021-08-16 10:14:00",53.488,0.124,29,100
"2021-08-16 10:15:00",53.488,0.123,29,100
"2021-08-16 10:16:00",53.488,0.134,29,100
"2021-08-16 10:17:00",53.488,0.131,29,100
"2021-08-16 10:18:00",53.488,0.114,28,100
"2021-08-16 10:19:00",53.488,0.095,28,100
"2021-08-16 10:20:00",53.488,0.111,28,100
"2021-08-16 10:21:00",53.488,0.107,28,100
"2021-08-16 10:22:00",53.488,0.117,28,100
"2021-08-16 10:23:00",53.488,0.11,28,100
"2021-08-16 10:24:00",53.488,0.125,28,100
"2021-08-16 10:25:00",53.488,0.113,28,100
"2021-08-16 10:26:00",53.488,0.112,28,100
"2021-08-16 10:27:00",53.488,0.098,28,100
"2021-08-16 10:28:00",53.488,0.095,28,100
"2021-08-16 10:29:00",53.472,0.117,28,100
"2021-08-16 10:30:00",53.472,0.12,28,100
"2021-08-16 10:31:00",53.472,0.127,28,100
"2021-08-16 10:32:00",53.472,0.112,28,100
"2021-08-16 10:33:00",53.472,0.103,28,100
"2021-08-16 10:34:00",53.472,0.086,28,100
"2021-08-16 10:35:00",53.472,0.099,28,100
"2021-08-16 10:36:00",53.472,0.103,28,100
"2021-08-16 10:37:00",53.472,0.108,28,100
"2021-08-16 10:38:00",53.472,0.119,28,100
"2021-08-16 10:39:00",53.472,0.115,28,100
"2021-08-16 10:40:00",53.472,0.113,28,100
"2021-08-16 10:41:00",53.472,0.105,28,100
"2021-08-16 10:42:00",53.472,0.1,28,100
"2021-08-16 10:43:00",53.472,0.115,28,100
"2021-08-16 10:44:00",53.472,0.117,28,100
"2021-08-16 10:45:00",53.472,0.12,28,100
"2021-08-16 10:46:00",53.472,0.117,28,100
"2021-08-16 10:47:00",53.472,0.101,28,100
"2021-08-16 10:48:00",53.472,0.1,28,100
"2021-08-16 10:49:00",53.472,0.084,28,100
"2021-08-16 10:50:00",53.472,0.083,28,100
"2021-08-16 10:51:00",53.472,0.1,28,100
"2021-08-16 10:52:00",53.472,0.103,28,100
"2021-08-16 10:53:00",53.472,0.102,28,100
"2021-08-16 10:54:00",53.472,0.113,28,100
"2021-08-16 10:55:00",53.472,0.082,28,100
"2021-08-16 10:56:00",53.472,0.09,28,100
"2021-08-16 10:57:00",53.472,0.085,27,100
"2021-08-16 10:58:00",53.472,0.103,27,100
"2021-08-16 10:59:00",53.472,0.119,27,100
"2021-08-16 11:00:00",53.472,0.118,27,100
"2021-08-16 11:01:00",53.472,0.111,27,100
"2021-08-16 11:02:00",53.488,0.105,27,100
"2021-08-16 11:03:00",53.488,0.099,27,100
"2021-08-16 11:04:00",53.472,0.088,27,100
"2021-08-16 11:05:00",53.472,0.079,27,100
"2021-08-16 11:06:00",53.472,0.091,27,100
"2021-08-16 11:07:00",53.472,0.096,27,100
"2021-08-16 11:08:00",53.472,0.105,27,100
"2021-08-16 11:09:00",53.472,0.102,27,100
"2021-08-16 11:10:00",53.472,0.125,27,100
"2021-08-16 11:11:00",53.472,0.113,27,100
"2021-08-16 11:12:00",53.472,0.112,27,100
"2021-08-16 11:13:00",53.472,0.08,27,100
"2021-08-16 11:14:00",53.472,0.108,27,100
"2021-08-16 11:15:00",53.472,0.096,27,100
"2021-08-16 11:16:00",53.472,0.108,27,100
"2021-08-16 11:17:00",53.472,0.101,27,100
"2021-08-16 11:18:00",53.472,0.086,27,100
"2021-08-16 11:19:00",53.472,0.077,27,100
"2021-08-16 11:20:00",53.472,0.102,27,100
"2021-08-16 11:21:00",53.472,0.096,27,100
"2021-08-16 11:22:00",53.472,0.107,27,100
"2021-08-16 11:23:00",53.472,0.107,27,100
"2021-08-16 11:24:00",53.472,0.093,27,100
"2021-08-16 11:25:00",53.472,0.089,27,100
"2021-08-16 11:26:00",53.472,0.074,27,100
"2021-08-16 11:27:00",53.472,0.09,27,100
"2021-08-16 11:28:00",53.472,0.098,27,100
"2021-08-16 11:29:00",53.472,0.109,27,100
"2021-08-16 11:30:00",53.472,0.099,27,100
"2021-08-16 11:31:00",53.472,0.106,27,100
"2021-08-16 11:32:00",53.472,0.074,27,100
"2021-08-16 11:33:00",53.472,0.089,27,100
"2021-08-16 11:34:00",53.472,0.084,27,100
"2021-08-16 11:35:00",53.472,0.092,27,100
"2021-08-16 11:36:00",53.472,0.092,27,100
"2021-08-16 11:37:00",53.472,0.108,27,100
"2021-08-16 11:38:00",53.472,0.089,27,100
"2021-08-16 11:39:00",53.472,0.103,27,100
"2021-08-16 11:40:00",53.472,0.082,27,99
"2021-08-16 11:41:00",53.472,0.085,27,100
"2021-08-16 11:42:00",53.52,0.06,27,100
"2021-08-16 11:43:00",53.504,0.078,27,100
"2021-08-16 11:44:00",53.504,0.095,27,100
"2021-08-16 11:45:00",53.504,0.102,27,100
"2021-08-16 11:46:00",53.504,0.101,27,100
"2021-08-16 11:47:00",53.504,0.088,27,100
"2021-08-16 11:48:00",53.504,0.075,27,100
"2021-08-16 11:49:00",53.504,0.059,27,100
"2021-08-16 11:50:00",53.504,0.076,27,100
"2021-08-16 11:51:00",53.504,0.084,27,100
"2021-08-16 11:52:00",53.504,0.097,27,100
"2021-08-16 11:53:00",53.504,0.098,27,100
"2021-08-16 11:54:00",53.504,0.112,27,100
"2021-08-16 11:55:00",53.504,0.084,27,100
"2021-08-16 11:56:00",53.504,0.072,27,100
"2021-08-16 11:57:00",53.504,0.076,27,100
"2021-08-16 11:58:00",53.504,0.07,27,100
"2021-08-16 11:59:00",53.504,0.087,26,100
"2021-08-16 12:00:00",53.504,0.101,27,100
"2021-08-16 12:01:00",53.504,0.091,26,100
"2021-08-16 12:02:00",53.504,0.083,26,100
"2021-08-16 12:03:00",53.504,0.076,26,100
"2021-08-16 12:04:00",53.504,0.069,26,100
"2021-08-16 12:05:00",53.504,0.079,26,100
"2021-08-16 12:06:00",53.504,0.079,26,100
"2021-08-16 12:07:00",53.504,0.089,26,100
"2021-08-16 12:08:00",53.504,0.1,26,100
"2021-08-16 12:09:00",53.504,0.085,26,100
"2021-08-16 12:10:00",53.504,0.087,26,100
"2021-08-16 12:11:00",53.504,0.076,26,100
"2021-08-16 12:12:00",53.504,0.075,26,100
"2021-08-16 12:13:00",53.504,0.08,26,100
"2021-08-16 12:14:00",53.488,0.088,26,100
"2021-08-16 12:15:00",53.504,0.098,26,100
"2021-08-16 12:16:00",53.504,0.096,26,100
"2021-08-16 12:17:00",53.504,0.082,26,100
"2021-08-16 12:18:00",53.504,0.076,26,100
"2021-08-16 12:19:00",53.504,0.063,26,100
"2021-08-16 12:20:00",53.504,0.086,26,100
"2021-08-16 12:21:00",53.504,0.088,26,100
"2021-08-16 12:22:00",53.504,0.079,26,100
"2021-08-16 12:23:00",53.504,0.09,26,100
"2021-08-16 12:24:00",53.504,0.097,26,100
"2021-08-16 12:25:00",53.504,0.096,26,100
"2021-08-16 12:26:00",53.504,0.079,26,100
"2021-08-16 12:27:00",53.504,0.071,26,100
"2021-08-16 12:28:00",53.504,0.061,26,100
"2021-08-16 12:29:00",53.488,0.084,26,100
"2021-08-16 12:30:00",53.472,0.085,26,100
"2021-08-16 12:31:00",53.488,0.09,26,100
"2021-08-16 12:32:00",53.488,0.088,26,100
"2021-08-16 12:33:00",53.488,0.097,26,100
"2021-08-16 12:34:00",53.488,0.074,26,100
"2021-08-16 12:35:00",53.488,0.069,26,100
"2021-08-16 12:36:00",53.488,0.074,26,100
"2021-08-16 12:37:00",53.488,0.072,26,100
"2021-08-16 12:38:00",53.488,0.078,26,100
"2021-08-16 12:39:00",53.488,0.095,26,100
"2021-08-16 12:40:00",53.488,0.077,26,100
"2021-08-16 12:41:00",53.488,0.091,26,100
"2021-08-16 12:42:00",53.488,0.078,26,100
"2021-08-16 12:43:00",53.488,0.072,26,100
"2021-08-16 12:44:00",53.488,0.07,26,100
"2021-08-16 12:45:00",53.488,0.068,26,100
"2021-08-16 12:46:00",53.488,0.088,26,100
"2021-08-16 12:47:00",53.488,0.081,26,100
"2021-08-16 12:48:00",53.488,0.104,26,100
"2021-08-16 12:49:00",53.488,0.087,26,100
"2021-08-16 12:50:00",53.488,0.072,26,100
"2021-08-16 12:51:00",53.488,0.059,26,100
"2021-08-16 12:52:00",53.488,0.075,26,100
"2021-08-16 12:53:00",53.488,0.079,26,100
"2021-08-16 12:54:00",53.488,0.091,26,100
"2021-08-16 12:55:00",53.488,0.093,26,100
"2021-08-16 12:56:00",53.488,0.081,26,100
"2021-08-16 12:57:00",53.488,0.072,26,100
"2021-08-16 12:58:00",53.488,0.067,26,100
"2021-08-16 12:59:00",53.488,0.081,26,100
"2021-08-16 13:00:00",53.488,0.088,26,100
"2021-08-16 13:01:00",53.488,0.081,26,100
"2021-08-16 13:02:00",53.488,0.093,26,100
"2021-08-16 13:03:00",53.488,0.079,26,100
"2021-08-16 13:04:00",53.488,0.089,26,100
"2021-08-16 13:05:00",53.488,0.062,26,100
"2021-08-16 13:06:00",53.488,0.08,26,100
"2021-08-16 13:07:00",53.488,0.079,26,100
"2021-08-16 13:08:00",53.488,0.078,26,100
"2021-08-16 13:09:00",53.472,0.085,26,100
"2021-08-16 13:10:00",53.472,0.079,26,100
"2021-08-16 13:11:00",53.488,0.084,26,100
"2021-08-16 13:12:00",53.488,0.081,26,100
"2021-08-16 13:13:00",53.488,0.081,26,100
"2021-08-16 13:14:00",53.488,0.069,26,100
"2021-08-16 13:15:00",53.488,0.071,26,100
"2021-08-16 13:16:00",53.488,0.077,26,100
"2021-08-16 13:17:00",53.472,0.093,26,100
"2021-08-16 13:18:00",53.472,0.082,26,100
"2021-08-16 13:19:00",53.488,0.083,26,100
"2021-08-16 13:20:00",53.488,0.085,26,100
"2021-08-16 13:21:00",53.488,0.073,26,100
"2021-08-16 13:22:00",53.488,0.069,26,100
"2021-08-16 13:23:00",53.488,0.068,26,100
"2021-08-16 13:24:00",53.488,0.077,26,100
"2021-08-16 13:25:00",53.488,0.087,26,100
"2021-08-16 13:26:00",53.488,0.079,26,100
"2021-08-16 13:27:00",53.488,0.094,26,100
"2021-08-16 13:28:00",53.488,0.08,26,100
"2021-08-16 13:29:00",53.488,0.07,26,100
"2021-08-16 13:30:00",53.488,0.073,26,100
"2021-08-16 13:31:00",53.488,0.063,26,100
"2021-08-16 13:32:00",53.488,0.085,26,100
"2021-08-16 13:33:00",53.488,0.094,26,100
"2021-08-16 13:34:00",53.488,0.096,26,100
"2021-08-16 13:35:00",53.488,0.091,26,100
"2021-08-16 13:36:00",53.488,0.087,26,100
"2021-08-16 13:37:00",53.488,0.074,26,100
"2021-08-16 13:38:00",53.488,0.06,26,100
"2021-08-16 13:39:00",53.488,0.072,26,100
"2021-08-16 13:40:00",53.488,0.071,26,100
"2021-08-16 13:41:00",53.488,0.095,26,100
"2021-08-16 13:42:00",53.488,0.092,26,100
"2021-08-16 13:43:00",53.488,0.087,26,100
"2021-08-16 13:44:00",53.488,0.074,26,100
"2021-08-16 13:45:00",53.488,0.076,26,100
"2021-08-16 13:46:00",53.488,0.079,26,100
"2021-08-16 13:47:00",53.488,0.08,26,100
"2021-08-16 13:48:00",53.488,0.071,26,100
"2021-08-16 13:49:00",53.488,0.091,26,100
"2021-08-16 13:50:00",53.488,0.091,26,100
"2021-08-16 13:51:00",53.488,0.085,26,100
"2021-08-16 13:52:00",53.488,0.076,26,100
"2021-08-16 13:53:00",53.488,0.073,26,100
"2021-08-16 13:54:00",53.488,0.071,26,100
"2021-08-16 13:55:00",53.488,0.073,26,100
"2021-08-16 13:56:00",53.488,0.079,26,100
"2021-08-16 13:57:00",53.488,0.084,26,100
"2021-08-16 13:58:00",53.488,0.094,26,100
"2021-08-16 13:59:00",53.488,0.078,26,100
"2021-08-16 14:00:00",53.488,0.077,26,100
"2021-08-16 14:01:00",53.488,0.062,26,100
"2021-08-16 14:02:00",53.488,0.072,26,100
"2021-08-16 14:03:00",53.488,0.069,26,100
"2021-08-16 14:04:00",53.488,0.081,26,100
"2021-08-16 14:05:00",53.488,0.089,26,100
"2021-08-16 14:06:00",53.488,0.09,26,100
"2021-08-16 14:07:00",53.488,0.095,26,100
"2021-08-16 14:08:00",53.488,0.067,26,100
"2021-08-16 14:09:00",53.488,0.062,26,100
"2021-08-16 14:10:00",53.488,0.067,26,100
"2021-08-16 14:11:00",53.488,0.062,26,100
"2021-08-16 14:12:00",53.488,0.082,26,100
"2021-08-16 14:13:00",53.488,0.084,26,100
"2021-08-16 14:14:00",53.488,0.086,26,100
"2021-08-16 14:15:00",53.488,0.087,26,100
"2021-08-16 14:16:00",53.392,0.077,26,100
"2021-08-16 14:17:00",53.472,0.07,26,100
"2021-08-16 14:18:00",53.472,0.065,26,100
"2021-08-16 14:19:00",53.472,0.079,26,100
"2021-08-16 14:20:00",53.472,0.077,26,100
"2021-08-16 14:21:00",53.472,0.093,26,100
"2021-08-16 14:22:00",53.472,0.097,26,100
"2021-08-16 14:23:00",53.472,0.08,26,100
"2021-08-16 14:24:00",53.472,0.073,26,100
"2021-08-16 14:25:00",53.472,0.056,26,100
"2021-08-16 14:26:00",53.472,0.078,26,100
"2021-08-16 14:27:00",53.472,0.078,26,100
"2021-08-16 14:28:00",53.472,0.081,26,100
"2021-08-16 14:29:00",53.472,0.087,26,100
"2021-08-16 14:30:00",53.472,0.089,26,100
"2021-08-16 14:31:00",53.472,0.091,26,100
"2021-08-16 14:32:00",53.472,0.083,26,100
"2021-08-16 14:33:00",53.472,0.059,26,100
"2021-08-16 14:34:00",53.472,0.075,26,100
"2021-08-16 14:35:00",53.472,0.077,26,100
"2021-08-16 14:36:00",53.472,0.074,26,100
"2021-08-16 14:37:00",53.472,0.086,26,100
"2021-08-16 14:38:00",53.472,0.09,26,100
"2021-08-16 14:39:00",53.472,0.081,26,100
"2021-08-16 14:40:00",53.472,0.07,26,100
"2021-08-16 14:41:00",53.472,0.056,26,100
"2021-08-16 14:42:00",53.472,0.058,26,100
"2021-08-16 14:43:00",53.472,0.074,26,100
"2021-08-16 14:44:00",53.472,0.077,26,100
"2021-08-16 14:45:00",53.472,0.093,26,100
"2021-08-16 14:46:00",53.472,0.087,26,100
"2021-08-16 14:47:00",53.472,0.083,26,100
"2021-08-16 14:48:00",53.472,0.074,26,100
"2021-08-16 14:49:00",53.472,0.068,26,100
"2021-08-16 14:50:00",53.472,0.065,26,100
"2021-08-16 14:51:00",53.472,0.074,26,100
"2021-08-16 14:52:00",53.472,0.1,26,100
"2021-08-16 14:53:00",53.472,0.087,26,100
"2021-08-16 14:54:00",53.472,0.093,26,100
"2021-08-16 14:55:00",53.472,0.077,26,100
"2021-08-16 14:56:00",53.472,0.077,26,100
"2021-08-16 14:57:00",53.472,0.066,26,100
"2021-08-16 14:58:00",53.472,0.062,26,100
"2021-08-16 14:59:00",53.472,0.083,26,100
"2021-08-16 15:00:00",53.472,0.082,26,100
"2021-08-16 15:01:00",53.456,-0.238,26,99
"2021-08-16 15:02:00",53.504,-0.032,26,100
"2021-08-16 15:03:00",53.536,0.01,26,100
"2021-08-16 15:04:00",53.536,0.02,26,100
"2021-08-16 15:05:00",53.536,0.002,26,100
"2021-08-16 15:06:00",53.424,0,26,100
"2021-08-16 15:07:00",53.376,0.017,26,99
"2021-08-16 15:08:00",53.376,0.054,26,99
"2021-08-16 15:09:00",53.408,0.109,26,100
"2021-08-16 15:10:00",53.488,0.117,26,100
"2021-08-16 15:11:00",53.536,0.102,26,100
"2021-08-16 15:12:00",53.536,0.056,26,100
"2021-08-16 15:13:00",53.504,0.027,26,100
"2021-08-16 15:14:00",53.44,0.027,26,100
"2021-08-16 15:15:00",53.36,0.041,26,100
"2021-08-16 15:16:00",53.36,0.073,26,99
"2021-08-16 15:17:00",53.408,0.122,26,100
"2021-08-16 15:18:00",53.488,0.116,26,100
"2021-08-16 15:19:00",53.536,0.098,26,100
"2021-08-16 15:20:00",53.536,0.061,26,100
"2021-08-16 15:21:00",53.52,0.04,26,100
"2021-08-16 15:22:00",53.424,0.027,26,100
"2021-08-16 15:23:00",53.376,0.048,26,100
"2021-08-16 15:24:00",53.376,0.086,26,100
"2021-08-16 15:25:00",53.408,0.105,26,100
"2021-08-16 15:26:00",53.504,0.115,26,100
"2021-08-16 15:27:00",53.504,0.299,26,100
"2021-08-16 15:28:00",53.504,0.19,26,100
"2021-08-16 15:29:00",53.488,0.142,26,100
"2021-08-16 15:30:00",53.488,0.116,26,100
"2021-08-16 15:31:00",53.488,0.095,26,100
"2021-08-16 15:32:00",53.408,0.081,26,99
"2021-08-16 15:33:00",53.424,0.08,26,100
"2021-08-16 15:34:00",53.456,0.073,26,100
"2021-08-16 15:35:00",53.456,0.084,26,100
"2021-08-16 15:36:00",53.456,0.065,26,100
"2021-08-16 15:37:00",53.456,0.061,26,100
"2021-08-16 15:38:00",53.456,0.074,26,100
"2021-08-16 15:39:00",53.456,0.071,26,100
"2021-08-16 15:40:00",53.456,0.073,26,100
"2021-08-16 15:41:00",53.456,0.069,26,100
"2021-08-16 15:42:00",53.456,0.078,26,100
"2021-08-16 15:43:00",53.456,0.083,26,100
"2021-08-16 15:44:00",53.472,0.061,26,100
"2021-08-16 15:45:00",53.472,0.068,26,100
"2021-08-16 15:46:00",53.472,0.071,26,100
"2021-08-16 15:47:00",53.472,0.068,26,100
"2021-08-16 15:48:00",53.472,0.085,26,100
"2021-08-16 15:49:00",53.472,0.09,26,100
"2021-08-16 15:50:00",53.472,0.078,26,100
"2021-08-16 15:51:00",53.472,0.079,26,100
"2021-08-16 15:52:00",53.472,0.069,26,100
"2021-08-16 15:53:00",53.472,0.063,26,100
"2021-08-16 15:54:00",53.472,0.069,26,100
"2021-08-16 15:55:00",53.472,0.079,26,100
"2021-08-16 15:56:00",53.472,0.086,26,100
"2021-08-16 15:57:00",53.472,0.085,26,100
"2021-08-16 15:58:00",53.472,0.071,26,100
